"","cnsm_id","zip5","user_id","hhincome","dwelling","prkids","home_own_rent","marital_stat","online_dols","match_level","life_stage","age","educ"
"10532","yx81707",60646,7642072,9,"S","Y","O","M","H","1","F",36,2
"10533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10535","cy29040",8753,14220237,NA,"","","","","","","",NA,NA
"10536","xy47934",2052,9081896,NA,"","","","","","","F",NA,NA
"10537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10538","wy37742",60131,17327336,8,"S","N","O","M","H","1","M",88,1
"10539","fy50240",20745,19747376,NA,"","","","","","","Y",NA,NA
"10540","my34599",2809,15510470,NA,"","","","","","","",NA,NA
"10541","zx97217",60657,10870896,NA,"M","","","B","D","1","Y",28,1
"10542","ky30015",2215,14514537,13,"S","N","O","M","F","1","F",48,1
"10543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10544","ny37646",2814,17307430,7,"S","N","O","M","C","2","F",44,2
"10545","ey40595",19107,18036698,12,"S","N","O","M","E","1","F",28,NA
"10546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10547","fx90249",2807,8761470,11,"S","N","O","M","G","1","Y",66,3
"10548","iy32312",20874,15048396,NA,"S","","","","","1","Y",NA,NA
"10549","dy25656",60445,13186648,NA,"","","","","","","Y",NA,NA
"10550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10551","py23659",1960,12799749,NA,"","","","","","","Y",NA,NA
"10552","xy48070",11040,19510972,6,"S","N","O","M","C","1","M",64,2
"10553","ky29905",22209,14483462,NA,"","","","","","","Y",NA,NA
"10554","jy51951",11050,20405188,11,"S","Y","O","S","H","2","Y",58,3
"10555","cx88442",8757,8560849,4,"S","N","O","M","F","1","M",62,2
"10556","qy41712",60615,18253872,4,"M","Y","R","A","E","4","M",52,2
"10557","jy22160",2882,12544162,6,"M","Y","O","","F","1","M",70,2
"10558","by48623",6053,19615462,NA,"","","","","","","M",NA,NA
"10559","my44707",11428,18962698,NA,"","","","","","","",NA,NA
"10560","bx73895",2129,6583272,12,"M","","O","S","H","3","Y",58,2
"10561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10562","fy39032",2145,17662072,3,"M","Y","R","S","","2","Y",82,1
"10563","jy48644",2494,19614970,11,"S","Y","","M","","1","Y",40,1
"10564","my36862",8812,16048856,12,"S","","O","S","E","3","F",30,1
"10565","py29471",21208,12586248,NA,"","","","","","","",NA,NA
"10566","fy37246",11561,17181437,12,"S","Y","O","M","H","1","Y",46,3
"10567","sx83715",10528,7871637,NA,"","","","","","","M",NA,NA
"10568","yy42430",20002,18459530,NA,"","","","","","","M",NA,NA
"10569","py22795",10583,12644162,NA,"","","","","","","",NA,NA
"10570","vx69534",11746,6111236,NA,"","","","","","","",NA,NA
"10571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10572","vy21979",6460,12514270,NA,"","","","","","","M",NA,NA
"10573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10574","ay49722",7920,19834236,12,"S","N","O","M","H","2","Y",70,1
"10575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10576","vy33446",10010,15285970,NA,"","","","","","","M",NA,NA
"10577","gy49270",19380,19696362,NA,"M","","","","","1","Y",NA,NA
"10578","wx56023",11704,4469476,6,"S","Y","O","M","F","1","Y",32,1
"10579","xy51586",11561,20315388,8,"M","Y","O","A","","1","M",56,2
"10580","sy39635",7205,17800370,NA,"","","","","","","",NA,NA
"10581","hx57239",60657,4700376,11,"M","","O","S","F","1","Y",42,2
"10582","by27469",46203,13278556,NA,"S","Y","O","","H","3","M",58,2
"10583","lx69590",21030,6118548,NA,"M","","","M","F","3","Y",76,1
"10584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10585","vy50335",7013,19976262,2,"M","","","S","H","1","M",70,1
"10586","oy47778",2446,18937898,11,"S","Y","O","M","G","1","M",22,NA
"10587","zy39407",10589,17751936,NA,"S","Y","O","M","G","1","Y",38,2
"10588","sy49925",2129,19886876,8,"S","N","O","M","G","2","Y",60,1
"10589","hx85609",60618,8106470,NA,"M","","O","B","","3","F",46,2
"10590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10591","ix65349",2421,5628076,NA,"S","Y","O","","H","1","M",36,1
"10592","ky33444",6355,15285737,6,"S","","O","S","E","2","Y",80,1
"10593","uy37570",10591,17280836,12,"S","Y","O","M","F","1","F",62,NA
"10594","gy43143",60614,18078103,8,"S","N","O","M","E","1","M",24,3
"10595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10597","ey30765",10307,14681088,8,"S","Y","O","M","E","1","M",36,1
"10598","zy27455",7920,13706062,8,"S","","O","M","G","2","F",38,NA
"10599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10600","by31433",19083,14841796,7,"S","Y","O","M","H","1","M",34,2
"10601","my42725",2301,18534360,NA,"S","","","B","F","1","F",34,3
"10602","ky51115",19047,19902760,NA,"","","","","","","Y",NA,NA
"10603","hy37056",60618,16043696,NA,"","","","","","","M",NA,NA
"10604","ax70700",11730,6263803,6,"S","N","","M","E","3","M",28,NA
"10605","wy50637",2359,9430156,NA,"","","","","","","",NA,NA
"10606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10607","cy18570",20036,11812836,NA,"S","Y","O","S","","3","Y",32,2
"10608","cx62513",11776,5289260,12,"S","Y","O","M","H","1","Y",44,2
"10609","ty46915",11375,19332762,NA,"","","","","","","",NA,NA
"10610","py24471",60614,12928703,NA,"","","","","","","",NA,NA
"10611","zy37930",6906,17364056,5,"S","N","O","S","","3","M",62,2
"10612","ly24851",7728,12968888,NA,"","","","","","","M",NA,NA
"10613","cy38585",21045,17537448,8,"S","Y","O","M","A","3","Y",78,3
"10614","fx59158",11942,4886530,12,"S","Y","O","M","A","2","F",42,2
"10615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10616","ny47169",60010,18688537,NA,"","","","","","","",NA,NA
"10617","xy25676",6450,13190172,8,"S","","O","M","","1","M",48,NA
"10618","wy41678",2139,18196160,12,"S","Y","O","S","","2","M",54,3
"10619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10620","ax53398",2871,4215676,NA,"S","Y","R","S","E","2","Y",54,2
"10621","zy41122",11435,18153196,NA,"","","","","","","",NA,NA
"10622","tx63062",60610,5358956,11,"S","Y","","S","H","3","F",38,1
"10623","ny45745",2132,18996970,NA,"","","","","","","",NA,NA
"10624","dy41916",21030,18310096,13,"S","Y","O","S","H","1","Y",42,2
"10625","tx77632",60707,7084130,6,"S","","O","S","","1","F",82,2
"10626","my38436",60091,17498698,12,"S","N","O","M","H","2","Y",46,3
"10627","py22322",10510,12010803,7,"S","Y","O","S","I","1","M",50,3
"10628","jy24795",6824,12988737,11,"S","Y","O","M","E","1","Y",44,2
"10629","wy44835",2134,18989370,12,"S","Y","O","M","F","1","M",20,NA
"10630","ny42095",19106,18366888,NA,"","","","","","","F",NA,NA
"10631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10632","lx60742",20745,4899536,NA,"","","","","","","M",NA,NA
"10633","rx59382",7733,4911988,13,"S","Y","O","M","H","1","Y",60,3
"10634","zy35786",3110,15079988,12,"S","N","O","M","B","1","Y",46,1
"10635","dy41194",11106,18163070,NA,"","","","","","","Y",NA,NA
"10636","ly34950",7922,15563737,11,"S","Y","O","S","A","1","F",36,2
"10637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10638","by29878",20817,8070148,12,"M","Y","O","M","H","3","M",86,3
"10639","ty39628",60604,17817030,NA,"M","","","","B","3","Y",58,NA
"10640","bx66257",1949,5757276,NA,"","","","","","","",NA,NA
"10641","ly31818",2116,14934972,NA,"","","","","","","",NA,NA
"10642","sy40343",21210,17979460,12,"S","Y","O","M","G","2","F",52,2
"10643","ty47472",6708,19412670,8,"S","N","O","S","E","1","M",32,1
"10644","ry32136",22203,15006072,NA,"","","","","","","",NA,NA
"10645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10646","uy36940",11005,16066270,13,"M","N","","","","4","Y",80,NA
"10647","wy36604",20832,15983603,11,"S","Y","O","M","","1","Y",58,2
"10648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10649","ny38834",2210,17589888,12,"S","Y","O","M","H","1","M",30,1
"10650","hy41467",6511,18207262,NA,"S","","","B","E","4","Y",NA,NA
"10651","ny26256",1757,13345030,8,"S","N","O","M","","3","F",68,3
"10652","qy18868",60613,11863236,NA,"M","","","","","3","Y",24,2
"10653","ry23213",2740,12719537,NA,"","","","","","","M",NA,NA
"10654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10655","dx32713",11735,2419070,NA,"","","","","","","F",NA,NA
"10656","nx96504",20902,10733098,NA,"","","","","","","M",NA,NA
"10657","by39364",20906,17743156,NA,"","","","","","","Y",NA,NA
"10658","qy43301",60107,18681730,10,"S","N","O","M","B","3","Y",60,1
"10659","cx15006",20817,1870430,NA,"","","","","","","",NA,NA
"10660","qy32660",7011,15114437,12,"S","N","O","M","G","2","F",60,3
"10661","ux79768",7731,7345830,8,"S","Y","O","M","E","1","Y",60,3
"10662","sy39555",21234,17787460,8,"S","Y","O","S","B","2","M",28,4
"10663","ty25476",10801,13001562,NA,"","","","","","","",NA,NA
"10664","wy38180",7753,17430136,5,"S","","","","G","1","M",76,NA
"10665","ty26256",22203,13345260,NA,"","","","","","","M",NA,NA
"10666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10667","dx79617",11691,7316430,4,"M","Y","","S","","3","Y",64,2
"10668","ey29478",6510,14365298,NA,"M","","","","A","1","Y",NA,NA
"10669","ax61133",60611,5129288,7,"M","Y","O","A","F","2","F",60,2
"10670","hy28363",10567,14019656,13,"S","Y","O","S","F","1","Y",28,3
"10671","my40233",10461,17940536,7,"S","Y","O","M","E","1","",40,1
"10672","dy36865",20037,16046088,NA,"","","","","","","Y",NA,NA
"10673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10675","jy44651",2724,18953049,NA,"S","","","B","","1","M",32,NA
"10676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10677","cy38621",2359,17543649,10,"S","Y","O","M","I","1","F",40,2
"10678","wy23679",21234,12800603,5,"M","","O","S","C","1","M",64,NA
"10679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10680","oy42135",11385,18321688,NA,"","","","","","","F",NA,NA
"10681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10684","my44492",60185,18927372,NA,"S","N","O","M","E","1","F",34,NA
"10685","wy28271",60601,13990436,NA,"","","","","","","Y",NA,NA
"10686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10687","py45360",20735,19083988,NA,"S","Y","O","B","","1","Y",NA,NA
"10688","ty25761",2492,13228976,NA,"S","","","","","1","M",NA,NA
"10689","ly32276",19111,15034898,6,"M","","O","S","E","4","F",30,2
"10690","ax65338",2886,5653103,8,"M","Y","O","M","C","1","M",48,2
"10691","ty36270",60301,7797298,NA,"M","","O","B","","5","Y",66,NA
"10692","fx76507",2864,6907656,12,"S","","O","M","H","1","Y",40,3
"10693","dy18940",21042,11871448,11,"S","","O","M","H","2","Y",32,1
"10694","xy40070",21211,17913998,NA,"","","","","","","F",NA,NA
"10695","dy43044",2115,18615349,NA,"","","","","","","",NA,NA
"10696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10697","dy41853",2809,18301803,3,"S","","O","B","","3","M",66,1
"10698","jy37391",20904,17174948,8,"S","","O","M","","3","F",30,1
"10699","qy52197",53405,20460476,5,"S","Y","O","S","","1","M",74,2
"10700","ay49132",7302,19711688,NA,"","","","","","","Y",NA,NA
"10701","xy41671",11001,18254898,NA,"","","","","","","",NA,NA
"10702","ux68022",11509,5951337,NA,"","","","","","","M",NA,NA
"10703","iy28596",7737,14083336,11,"S","Y","O","A","G","1","F",42,3
"10704","ky42008",11768,18347876,12,"S","N","O","M","F","1","M",60,3
"10705","ly40988",6810,18126272,NA,"M","","","","","1","Y",NA,1
"10706","iy37444",2115,17181048,6,"M","","","S","E","3","Y",34,3
"10707","lx94907",22180,10043803,11,"S","Y","O","S","H","1","F",42,1
"10708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10709","zy35882",8534,15668660,10,"S","N","O","","E","1","F",48,1
"10710","cy28085",60482,13914376,7,"M","","O","S","","3","Y",38,1
"10711","oy44577",6416,18946136,NA,"","","","","","","F",NA,NA
"10712","vy51781",60014,19959972,8,"S","N","O","M","","1","Y",56,1
"10713","ay31803",8736,14923603,10,"M","Y","O","A","H","1","Y",36,2
"10714","dy23920",20876,12383748,13,"S","N","O","M","H","1","F",48,3
"10715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10716","wy31085",2919,14756430,NA,"","","","","","","",NA,NA
"10717","wx87738",11955,8445856,11,"S","N","O","S","B","2","F",38,1
"10718","xx47711",60201,3678237,8,"S","","O","S","E","3","Y",38,2
"10719","by26705",60446,13402149,NA,"","","","","","","",NA,NA
"10720","fy28956",2807,13767788,10,"S","","O","M","H","1","M",62,2
"10721","sy30372",20007,14588603,NA,"","","","","","","Y",NA,NA
"10722","wx73043",10589,6519536,NA,"","","","","","","",NA,NA
"10723","vy32266",53719,15036360,NA,"M","","","B","","3","Y",60,NA
"10724","zy26971",60626,13542072,12,"S","N","O","M","G","1","Y",58,1
"10725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10726","hy20868",11010,12303330,11,"S","Y","O","M","H","1","F",46,1
"10727","ey30677",60607,14659003,NA,"","","","","","","F",NA,NA
"10728","by22218",60045,12558803,NA,"","","","","","","",NA,NA
"10729","jy29851",11716,14468276,12,"S","N","O","S","E","3","Y",36,NA
"10730","yy43825",2445,13650048,NA,"S","","","B","F","4","Y",26,2
"10731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10732","uy17156",11710,11529872,12,"S","Y","O","M","G","1","F",52,2
"10733","kx46365",20817,3534303,7,"M","N","O","S","B","1","M",80,1
"10734","jy40807",10801,18079503,NA,"","","","","","","M",NA,NA
"10735","kx65003",1983,5467048,13,"S","Y","O","M","B","1","M",44,3
"10736","ay34265",60067,15430598,7,"M","Y","O","M","","3","Y",42,3
"10737","fy36019",60143,15188196,12,"S","N","O","M","H","1","F",84,2
"10738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10739","zx90048",10549,8781776,8,"M","N","O","M","","5","Y",70,1
"10740","py51637",11757,20280488,NA,"","","","","","","",NA,NA
"10741","ny38717",19067,17582703,NA,"S","","","B","","1","M",26,1
"10742","ix47706",2809,3662403,NA,"","","","","","","M",NA,NA
"10743","cx91597",11697,9511960,7,"S","","O","A","B","1","M",54,1
"10744","uy39578",20151,17798498,NA,"S","","","B","","3","Y",20,NA
"10745","sy16170",60510,11246576,11,"S","","O","M","","1","M",58,NA
"10746","ny39383",21239,17692570,NA,"","","","","","","",NA,NA
"10747","dy25920",11379,11673203,NA,"","","","","","","",NA,NA
"10748","yy32477",20886,13336498,NA,"S","","","","","3","Y",NA,NA
"10749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10750","vy37460",60639,17246762,NA,"S","","","","E","4","F",32,NA
"10751","kx26586",1507,2161076,12,"S","Y","O","M","G","1","F",42,3
"10752","jy32855",11590,15150788,6,"M","N","O","S","F","3","M",70,3
"10753","mx76699",6469,6958930,8,"S","N","O","M","D","3","M",72,2
"10754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10755","xy43807",2360,18785036,NA,"","","","","","","",NA,NA
"10756","gy21096",2050,12353188,7,"S","Y","O","M","E","1","F",34,NA
"10757","iy46726",11375,19254536,NA,"","","","","","","M",NA,NA
"10758","lx68629",6333,6009856,4,"S","Y","O","S","B","3","F",54,3
"10759","jx81654",2125,7634760,NA,"","","","","","","",NA,NA
"10760","zy21515",2169,12427503,NA,"","","","","","","",NA,NA
"10761","sy40805",6482,18033862,NA,"","","","","","","M",NA,NA
"10762","dy33285",11767,15246730,NA,"S","Y","O","S","","1","Y",42,NA
"10763","rx42647",22301,3147003,NA,"","","","","","","",NA,NA
"10764","ox46116",10536,3507036,NA,"","","","","","","",NA,NA
"10765","ey23710",2116,12802137,11,"S","Y","O","M","","3","M",50,1
"10766","dy33241",10519,15239688,1,"","","","S","G","1","Y",48,NA
"10767","yy34557",11757,15491972,8,"S","Y","O","M","G","1","F",40,1
"10768","ry36830",1915,16039570,11,"S","Y","O","M","G","2","Y",38,NA
"10769","vx72582",20770,6461256,6,"M","N","R","M","A","1","Y",48,3
"10770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10771","sx82433",8527,7650996,NA,"","","","","","","F",NA,NA
"10772","ny31552",8721,14868476,10,"S","","O","M","","1","Y",38,1
"10773","oy41022",8755,18130962,5,"S","","O","A","","1","M",62,1
"10774","ey45397",7726,18523398,NA,"","","","","","","M",NA,NA
"10775","qy43740",7403,18772603,11,"S","Y","O","M","H","1","F",36,2
"10776","jx76744",20121,6959288,12,"S","Y","O","M","G","1","F",38,1
"10777","ly38585",6410,15440572,12,"S","Y","O","M","F","2","F",54,2
"10778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10779","uy47169",20037,19324056,NA,"S","","","","E","1","Y",NA,NA
"10780","sy40177",2713,17935437,NA,"","","","","","","M",NA,NA
"10781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10784","ey40152",2421,17888296,NA,"","","","","","","Y",NA,NA
"10785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10787","iy28240",60521,13967370,13,"S","Y","O","M","J","1","F",38,3
"10788","oy18276",60455,11747137,4,"M","","O","S","","1","M",70,2
"10789","ky16822",2130,10217536,NA,"","","","","","","",NA,NA
"10790","fy42586",21043,18497496,NA,"M","","","B","","5","M",76,2
"10791","my23768",11757,12803636,NA,"","","","","","","",NA,NA
"10792","dx97692",21228,10956760,10,"S","Y","O","M","G","1","M",44,1
"10793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10794","cy32512",20011,14996230,NA,"S","Y","O","S","E","1","M",42,1
"10795","ky37041",53215,15579362,NA,"","","","","","","Y",NA,NA
"10796","wy42620",19144,18498972,6,"S","N","O","M","E","1","F",66,NA
"10797","fy29205",3858,14260272,1,"S","N","O","M","","3","Y",50,1
"10798","hy47735",6902,18807003,9,"M","N","O","S","H","1","M",70,3
"10799","jy22533",60487,12587870,6,"S","N","O","M","G","1","M",74,1
"10800","xx78903",60659,7211430,4,"S","","","S","H","1","M",58,NA
"10801","ey34272",6514,14893656,8,"S","Y","O","M","","3","M",44,1
"10802","my46301",10310,19227956,11,"S","N","O","M","H","1","M",62,2
"10803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10805","cx71357",6040,6335488,NA,"","","","","","","",NA,NA
"10806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10807","jy36095",10025,15851696,NA,"M","","","","H","2","M",32,NA
"10808","ky27503",2115,13725088,2,"S","Y","O","M","E","2","Y",52,1
"10809","vx45046",11803,3379172,12,"S","N","O","M","E","2","Y",54,NA
"10810","ay27195",46143,13583296,7,"S","Y","R","S","","3","F",44,1
"10811","my35322",19083,15625056,10,"S","Y","O","M","A","1","M",46,1
"10812","cx71577",6512,6359756,NA,"M","","","","","3","M",48,1
"10813","xy36375",11747,15909003,12,"S","N","O","M","F","1","F",40,2
"10814","bx69367",11733,6091456,NA,"","","","","","","M",NA,NA
"10815","by50335",11040,19973637,10,"S","Y","O","M","","1","F",38,2
"10816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10817","dy45198",6118,19056748,5,"S","Y","O","M","","1","M",78,1
"10818","hy34142",20016,15406836,NA,"","","","","","","",NA,NA
"10819","qy38562",2703,17536403,10,"S","Y","O","S","","3","F",54,NA
"10820","qx93405",60526,10161049,NA,"","","","","","","",NA,NA
"10821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10822","ty40337",60608,17971688,NA,"M","Y","O","S","","3","Y",36,2
"10823","dy52295",22152,20103936,NA,"S","","","B","A","1","Y",38,NA
"10824","cy20107",22302,12143272,10,"S","","O","","H","1","M",32,1
"10825","ax78233",6877,7075462,NA,"","","","","","","Y",NA,NA
"10826","bx92193",11783,9819860,11,"S","Y","O","A","G","1","F",32,3
"10827","by44146",11741,18856698,13,"S","Y","O","M","","1","F",44,1
"10828","dy36082",22193,15848330,8,"S","Y","O","A","H","1","Y",36,1
"10829","iy36970",11733,15808298,NA,"","","","","","","M",NA,NA
"10830","ty16051",10461,11107030,8,"M","N","R","S","","3","",72,1
"10831","ey45780",11738,19147062,NA,"","","","","","","M",NA,NA
"10832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10833","iy41420",1002,18192770,NA,"","","","","","","M",NA,NA
"10834","cy33641",22311,15060396,13,"M","N","O","M","","2","M",90,3
"10835","vy33461",11740,12685256,11,"S","","O","S","H","1","M",32,NA
"10836","uy27135",7603,13591862,NA,"","","","","","","",NA,NA
"10837","ay48121",11752,19519270,8,"S","Y","O","S","","1","Y",30,NA
"10838","cy30431",11937,14601736,4,"S","N","O","A","E","1","Y",30,NA
"10839","oy40971",46060,18104598,8,"S","Y","O","S","","2","Y",32,NA
"10840","ly46265",2726,19189070,6,"M","Y","O","M","E","1","M",36,2
"10841","iy38486",22209,17512337,NA,"","","","","","","",NA,NA
"10842","ay34000",21228,15382449,9,"S","N","O","M","F","1","F",48,1
"10843","mx98445",6410,11147796,11,"S","Y","O","S","E","1","F",46,3
"10844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10845","ly49042",10704,19691962,7,"S","Y","O","S","","3","M",28,NA
"10846","py44353",1756,18891976,11,"S","N","O","M","H","1","M",70,1
"10847","yy24708",60525,12871076,NA,"","","","","","","M",NA,NA
"10848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10849","fx96353",6840,10138360,NA,"","","","","","","F",NA,NA
"10850","oy30503",7605,14621888,12,"S","Y","O","M","H","1","F",36,1
"10851","by51971",2860,20412949,NA,"","","","","","","",NA,NA
"10852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10853","jy31473",2135,14699698,8,"S","","","S","","3","F",NA,NA
"10854","ly19055",2451,11903788,NA,"","","","","","","Y",NA,NA
"10855","ay35070",20009,15585696,5,"M","","R","S","H","3","Y",40,3
"10856","ly16191",6854,11253460,NA,"M","","O","S","F","3","M",66,1
"10857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10858","yy21335",21113,12390930,NA,"S","","O","","E","2","F",30,NA
"10859","py44055",12582,18839356,11,"S","","O","M","","1","Y",30,1
"10860","ny35343",1970,15638896,NA,"","","","","","","",NA,NA
"10861","ty50132",10469,19920230,1,"M","","","S","","4","",46,NA
"10862","zy29820",2050,14456196,5,"S","","O","S","H","1","Y",34,1
"10863","ay32001",6488,14971230,NA,"","","","","","","Y",NA,NA
"10864","ly46888",21206,19330536,NA,"S","","O","B","E","1","M",30,2
"10865","zy19701",20011,12041037,NA,"","","","","","","Y",NA,NA
"10866","jy34175",20708,15417130,NA,"","","","","","","",NA,NA
"10867","ry51027",20011,20175776,NA,"S","","O","B","G","1","M",34,2
"10868","rx81659",60607,7635003,11,"M","","O","S","C","1","F",40,1
"10869","jy46105",2461,19203372,8,"S","","O","S","","1","Y",52,3
"10870","py23050",60172,12686903,NA,"","","","","","","F",NA,NA
"10871","sy35323",2139,15639262,NA,"S","","","B","B","4","F",NA,NA
"10872","ly20631",11542,12151288,NA,"","","","","","","M",NA,NA
"10873","ky51875",60646,20387330,NA,"","","","","","","Y",NA,NA
"10874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10875","yy35627",11050,15688596,NA,"","","","","","","M",NA,NA
"10876","fy36331",60614,15599236,NA,"","","","","","","Y",NA,NA
"10877","jy30766",11530,14648737,10,"S","Y","O","M","F","2","F",44,2
"10878","ry44785",60614,18973876,13,"S","N","O","M","H","4","Y",68,NA
"10879","xy37081",19013,15561176,NA,"","","","","","","F",NA,NA
"10880","qy50747",60188,20017956,NA,"","","","","","","",NA,NA
"10881","fy31203",2139,14795003,NA,"","","","","","","",NA,NA
"10882","hx83075",2127,7800348,NA,"","","","","","","",NA,NA
"10883","ax53865",2113,4293456,NA,"","","","","","","Y",NA,NA
